attendance_id,student_id,course_id,class_date,status
847,17,7,2025-03-29,Present
848,17,7,2025-02-28,Present
849,17,7,2025-02-27,Present
850,17,7,2025-02-25,Absent
851,18,10,2025-03-23,Present
852,18,10,2025-02-28,Present
853,18,10,2025-03-27,Absent
854,18,10,2025-02-21,Present
855,18,10,2025-03-30,Present
856,18,10,2025-02-23,Absent
857,18,10,2025-02-10,Present
858,18,10,2025-01-19,Present
859,18,10,2025-03-09,Absent
860,18,10,2025-03-12,Absent
861,18,3,2025-03-22,Absent
862,18,3,2025-03-05,Present
863,18,3,2025-03-27,Absent
864,18,3,2025-03-08,Absent
865,18,3,2025-01-27,Present
866,18,3,2025-03-25,Absent
867,18,3,2025-03-04,Present
868,18,3,2025-03-17,Present
869,18,3,2025-03-07,Absent
870,18,3,2025-01-25,Absent
871,18,4,2025-01-11,Absent
872,18,4,2025-03-22,Present
873,18,4,2025-01-27,Present
874,18,4,2025-03-02,Present
875,18,4,2025-01-26,Absent
876,18,4,2025-02-18,Absent
877,18,4,2025-03-09,Absent
878,18,4,2025-03-11,Absent
879,18,4,2025-01-21,Present
880,18,4,2025-02-17,Present
881,18,9,2025-01-10,Absent
882,18,9,2025-03-21,Absent
883,18,9,2025-01-09,Present
884,18,9,2025-01-02,Absent
885,18,9,2025-02-22,Present
886,18,9,2025-01-23,Present
887,18,9,2025-03-12,Present
888,18,9,2025-01-15,Absent
889,18,9,2025-01-16,Absent
890,18,9,2025-01-27,Absent
891,18,6,2025-01-28,Absent
892,18,6,2025-02-19,Absent
893,18,6,2025-02-22,Absent
894,18,6,2025-01-23,Absent
895,18,6,2025-01-12,Absent
896,18,6,2025-02-11,Present
897,18,6,2025-03-04,Present
898,18,6,2025-01-02,Absent
899,18,6,2025-01-04,Present
900,18,6,2025-02-25,Present
901,19,4,2025-01-15,Absent
902,19,4,2025-03-13,Present
903,19,4,2025-02-23,Absent
904,19,4,2025-01-18,Absent
905,19,4,2025-03-08,Present
906,19,4,2025-02-22,Present
907,19,4,2025-01-07,Present
908,19,4,2025-02-28,Present
909,19,4,2025-03-01,Present
910,19,4,2025-03-22,Absent
911,19,5,2025-03-03,Present
912,19,5,2025-03-19,Present
913,19,5,2025-03-07,Absent
914,19,5,2025-01-13,Absent
915,19,5,2025-02-28,Present
916,19,5,2025-03-29,Present
917,19,5,2025-02-18,Present
918,19,5,2025-03-04,Absent
919,19,5,2025-01-16,Absent
920,19,5,2025-02-19,Present
921,19,6,2025-01-06,Absent
922,19,6,2025-02-06,Present
923,19,6,2025-03-03,Present
924,19,6,2025-01-22,Absent
925,19,6,2025-02-16,Absent
926,19,6,2025-02-14,Present
927,19,6,2025-01-15,Absent
928,19,6,2025-03-07,Present
929,19,6,2025-03-18,Present
930,19,6,2025-01-01,Present
931,19,1,2025-02-21,Present
932,19,1,2025-02-03,Present
933,19,1,2025-01-23,Present
934,19,1,2025-01-30,Absent
935,19,1,2025-03-16,Present
936,19,1,2025-03-29,Absent
937,19,1,2025-03-15,Present
938,19,1,2025-03-14,Present
939,19,1,2025-03-16,Absent
940,19,1,2025-02-24,Present
941,19,2,2025-01-27,Absent
942,19,2,2025-01-02,Present
943,19,2,2025-01-20,Present
944,19,2,2025-01-09,Present
945,19,2,2025-01-02,Present
946,19,2,2025-02-10,Present
947,19,2,2025-03-10,Absent
948,19,2,2025-03-18,Present
949,19,2,2025-03-17,Absent
950,19,2,2025-02-21,Absent
951,20,9,2025-01-19,Present
952,20,9,2025-01-08,Absent
953,20,9,2025-01-10,Absent
954,20,9,2025-01-07,Absent
955,20,9,2025-02-09,Present
956,20,9,2025-01-14,Present
957,20,9,2025-01-21,Absent
958,20,9,2025-01-21,Absent
959,20,9,2025-03-27,Absent
960,20,9,2025-03-17,Present
961,20,1,2025-03-17,Absent
962,20,1,2025-01-06,Present
963,20,1,2025-03-14,Present
964,20,1,2025-02-27,Absent
965,20,1,2025-03-14,Absent
966,20,1,2025-03-25,Absent
967,20,1,2025-02-08,Present
968,20,1,2025-01-23,Present
969,20,1,2025-01-29,Present
970,20,1,2025-01-05,Absent
971,20,10,2025-02-25,Present
972,20,10,2025-03-12,Present
973,20,10,2025-03-27,Absent
974,20,10,2025-01-09,Present
975,20,10,2025-01-03,Present
976,20,10,2025-01-15,Absent
977,20,10,2025-03-16,Present
978,20,10,2025-02-12,Absent
979,20,10,2025-02-04,Present
980,20,10,2025-03-27,Present
981,20,7,2025-03-11,Absent
982,20,7,2025-01-27,Absent
983,20,7,2025-01-22,Present
984,20,7,2025-03-22,Present
985,20,7,2025-01-08,Absent
986,20,7,2025-01-03,Absent
987,20,7,2025-02-20,Present
988,20,7,2025-02-25,Absent
989,20,7,2025-03-05,Present
990,20,7,2025-02-13,Present
991,20,8,2025-03-27,Present
992,20,8,2025-02-17,Absent
993,20,8,2025-02-14,Absent
994,20,8,2025-02-05,Present
995,20,8,2025-03-28,Present
996,20,8,2025-03-02,Present
997,20,8,2025-01-26,Absent
998,20,8,2025-01-20,Absent
999,20,8,2025-01-02,Absent
1000,20,8,2025-01-16,Present
1001,21,2,2025-02-08,Absent
1002,21,2,2025-01-22,Absent
1003,21,2,2025-02-26,Absent
1004,21,2,2025-01-08,Absent
1005,21,2,2025-02-10,Absent
1006,21,2,2025-01-13,Present
1007,21,2,2025-02-21,Absent
1008,21,2,2025-03-25,Present
1009,21,2,2025-03-16,Present
1010,21,2,2025-03-06,Absent
1011,21,8,2025-01-12,Present
1012,21,8,2025-01-17,Present
1013,21,8,2025-03-17,Absent
1014,21,8,2025-02-09,Present
1015,21,8,2025-03-03,Absent
1016,21,8,2025-01-15,Absent
1017,21,8,2025-03-07,Present
1018,21,8,2025-02-10,Present
1019,21,8,2025-01-10,Absent
1020,21,8,2025-03-11,Present
1021,21,5,2025-02-22,Absent
1022,21,5,2025-02-10,Present
1023,21,5,2025-01-23,Present
1024,21,5,2025-02-18,Present
1025,21,5,2025-03-29,Absent
1026,21,5,2025-03-30,Absent
1027,21,5,2025-01-28,Present
1028,21,5,2025-01-06,Absent
1029,21,5,2025-03-22,Present
1030,21,5,2025-01-31,Absent
1031,21,6,2025-03-08,Present
1032,21,6,2025-02-24,Present
1033,21,6,2025-01-31,Present
1034,21,6,2025-02-12,Absent
1035,21,6,2025-03-18,Present
1036,21,6,2025-02-22,Present
1037,21,6,2025-03-23,Absent
1038,21,6,2025-02-14,Absent
1039,21,6,2025-03-04,Absent
1040,21,6,2025-01-04,Absent
1041,21,3,2025-02-18,Present
1042,21,3,2025-03-04,Present
1043,21,3,2025-01-28,Present
1044,21,3,2025-01-09,Absent
1045,21,3,2025-01-13,Absent
1046,21,3,2025-02-22,Present
1047,21,3,2025-02-14,Present
1048,21,3,2025-02-27,Absent
1049,21,3,2025-02-02,Present
1050,21,3,2025-01-18,Absent
1051,22,3,2025-03-15,Present
1052,22,3,2025-01-19,Absent
1053,22,3,2025-02-03,Absent
1054,22,3,2025-03-14,Present
1055,22,3,2025-02-20,Present
1056,22,3,2025-03-20,Present
1057,22,3,2025-01-20,Present
1058,22,3,2025-02-12,Present
1059,22,3,2025-02-23,Absent
1060,22,3,2025-02-06,Present
1061,22,4,2025-03-12,Absent
1062,22,4,2025-01-20,Present
1063,22,4,2025-02-23,Absent
1064,22,4,2025-02-15,Absent
1065,22,4,2025-01-01,Absent
1066,22,4,2025-03-15,Absent
1067,22,4,2025-01-10,Absent
1068,22,4,2025-02-12,Present
1069,22,4,2025-03-04,Absent
1070,22,4,2025-02-22,Present
1071,22,8,2025-02-17,Absent
1072,22,8,2025-01-30,Absent
1073,22,8,2025-01-11,Absent
1074,22,8,2025-01-08,Present
1075,22,8,2025-01-15,Absent
1076,22,8,2025-03-22,Present
1077,22,8,2025-01-18,Absent
1078,22,8,2025-02-08,Absent
1079,22,8,2025-03-25,Absent
1080,22,8,2025-03-20,Absent
1081,22,2,2025-02-28,Present
1082,22,2,2025-03-17,Absent
1083,22,2,2025-01-11,Present
1084,22,2,2025-03-28,Present
1085,22,2,2025-03-30,Present
1086,22,2,2025-02-17,Present
1087,22,2,2025-03-04,Absent
1088,22,2,2025-01-19,Absent
1089,22,2,2025-03-13,Present
1090,22,2,2025-03-07,Present
1091,22,10,2025-01-31,Absent
1092,22,10,2025-02-17,Absent
1093,22,10,2025-01-23,Absent
1094,22,10,2025-03-23,Present
1095,22,10,2025-01-04,Absent
1096,22,10,2025-03-30,Absent
1097,22,10,2025-01-24,Present
1098,22,10,2025-02-03,Absent
1099,22,10,2025-03-22,Present
1100,22,10,2025-02-13,Present
1101,23,4,2025-02-26,Present
1102,23,4,2025-01-29,Absent
1103,23,4,2025-02-01,Present
1104,23,4,2025-03-27,Present
1105,23,4,2025-03-09,Present
1106,23,4,2025-02-26,Present
1107,23,4,2025-01-13,Present
1108,23,4,2025-03-28,Present
1109,23,4,2025-02-24,Absent
1110,23,4,2025-02-10,Present
1111,23,8,2025-03-09,Absent
1112,23,8,2025-02-03,Present
1113,23,8,2025-01-06,Present
1114,23,8,2025-01-10,Absent
1115,23,8,2025-03-27,Absent
1116,23,8,2025-01-01,Present
1117,23,8,2025-02-06,Present
1118,23,8,2025-02-03,Absent
1119,23,8,2025-01-08,Absent
1120,23,8,2025-03-23,Absent
1121,23,6,2025-02-10,Absent
1122,23,6,2025-02-28,Absent
1123,23,6,2025-01-11,Present
1124,23,6,2025-01-04,Absent
1125,23,6,2025-02-12,Present
1126,23,6,2025-03-16,Absent
1127,23,6,2025-03-06,Present
1128,23,6,2025-03-21,Present
1129,23,6,2025-03-15,Present
1130,23,6,2025-01-22,Present
1131,23,3,2025-03-25,Present
1132,23,3,2025-02-02,Absent
1133,23,3,2025-01-23,Absent
1134,23,3,2025-03-10,Absent
1135,23,3,2025-01-03,Absent
1136,23,3,2025-01-03,Absent
1137,23,3,2025-01-30,Absent
1138,23,3,2025-02-23,Absent
1139,23,3,2025-01-27,Present
1140,23,3,2025-02-08,Present
1141,23,1,2025-02-18,Absent
1142,23,1,2025-01-27,Absent
1143,23,1,2025-01-03,Present
1144,23,1,2025-01-04,Absent
1145,23,1,2025-03-09,Present
1146,23,1,2025-01-01,Absent
1147,23,1,2025-03-21,Absent
1148,23,1,2025-01-11,Present
1149,23,1,2025-03-06,Present
1150,23,1,2025-01-21,Absent
1151,24,4,2025-02-21,Absent
1152,24,4,2025-01-21,Absent
1153,24,4,2025-02-09,Present
1154,24,4,2025-01-31,Absent
1155,24,4,2025-02-28,Absent
1156,24,4,2025-01-12,Absent
1157,24,4,2025-02-25,Absent
1158,24,4,2025-02-04,Absent
1159,24,4,2025-01-06,Present
1160,24,4,2025-02-04,Present
1161,24,8,2025-03-09,Present
1162,24,8,2025-03-19,Absent
1163,24,8,2025-01-25,Absent
1164,24,8,2025-01-05,Absent
1165,24,8,2025-03-03,Absent
1166,24,8,2025-02-09,Absent
1167,24,8,2025-01-07,Present
1168,24,8,2025-02-05,Present
1169,24,8,2025-03-18,Absent
1170,24,8,2025-03-04,Present
1171,24,2,2025-02-19,Absent
1172,24,2,2025-01-22,Absent
1173,24,2,2025-02-10,Absent
1174,24,2,2025-01-19,Present
1175,24,2,2025-02-15,Present
1176,24,2,2025-01-02,Present
1177,24,2,2025-01-21,Absent
1178,24,2,2025-01-04,Absent
1179,24,2,2025-01-26,Present
1180,24,2,2025-02-02,Present
1181,24,3,2025-02-28,Present
1182,24,3,2025-01-15,Present
1183,24,3,2025-01-30,Present
1184,24,3,2025-01-18,Present
1185,24,3,2025-01-07,Present
1186,24,3,2025-02-25,Present
1187,24,3,2025-03-17,Absent
1188,24,3,2025-01-15,Present
1189,24,3,2025-02-04,Absent
1190,24,3,2025-01-05,Present
1191,24,1,2025-03-25,Absent
1192,24,1,2025-03-09,Absent
1193,24,1,2025-01-29,Absent
1194,24,1,2025-02-26,Absent
1195,24,1,2025-01-28,Present
1196,24,1,2025-02-11,Present
1197,24,1,2025-03-16,Present
1198,24,1,2025-02-13,Absent
1199,24,1,2025-02-07,Absent
1200,24,1,2025-02-17,Absent
1201,25,1,2025-03-03,Present
1202,25,1,2025-01-25,Absent
1203,25,1,2025-02-17,Absent
1204,25,1,2025-01-28,Absent
1205,25,1,2025-01-28,Present
1206,25,1,2025-01-17,Absent
1207,25,1,2025-02-01,Present
1208,25,1,2025-01-07,Absent
1209,25,1,2025-03-08,Present
1210,25,1,2025-02-10,Absent
1211,25,8,2025-03-01,Present
1212,25,8,2025-03-14,Present
1213,25,8,2025-01-18,Present
1214,25,8,2025-01-05,Present
1215,25,8,2025-02-25,Present
1216,25,8,2025-02-02,Present
1217,25,8,2025-02-05,Absent
1218,25,8,2025-03-04,Absent
1219,25,8,2025-01-10,Present
1220,25,8,2025-01-06,Present
1221,25,5,2025-01-01,Absent
1222,25,5,2025-03-17,Present
1223,25,5,2025-02-24,Present
1224,25,5,2025-01-29,Present
1225,25,5,2025-03-03,Present
1226,25,5,2025-03-02,Absent
1227,25,5,2025-03-17,Absent
1228,25,5,2025-03-08,Absent
1229,25,5,2025-03-08,Absent
1230,25,5,2025-02-23,Absent
1231,25,9,2025-02-14,Absent
1232,25,9,2025-03-15,Absent
1233,25,9,2025-01-22,Absent
1234,25,9,2025-03-02,Present
1235,25,9,2025-03-28,Absent
1236,25,9,2025-03-01,Absent
1237,25,9,2025-01-29,Absent
1238,25,9,2025-02-20,Present
1239,25,9,2025-03-25,Present
1240,25,9,2025-03-27,Absent
1241,25,3,2025-03-19,Absent
1242,25,3,2025-01-21,Absent
1243,25,3,2025-03-21,Present
1244,25,3,2025-02-09,Absent
1245,25,3,2025-01-24,Present
1246,25,3,2025-02-26,Absent
1247,25,3,2025-02-24,Absent
1248,25,3,2025-01-24,Absent
1249,25,3,2025-01-15,Absent
1250,25,3,2025-03-22,Absent
1251,26,8,2025-03-10,Absent
1252,26,8,2025-03-18,Present
1253,26,8,2025-02-23,Present
1254,26,8,2025-03-30,Present
1255,26,8,2025-03-08,Present
1256,26,8,2025-01-01,Absent
1257,26,8,2025-02-10,Absent
1258,26,8,2025-02-18,Present
1259,26,8,2025-02-02,Present
1260,26,8,2025-01-27,Absent
1261,26,2,2025-03-25,Absent
1262,26,2,2025-01-24,Absent
1263,26,2,2025-03-14,Absent
1264,26,2,2025-03-25,Absent
1265,26,2,2025-01-26,Absent
1266,26,2,2025-03-02,Present
1267,26,2,2025-02-23,Present
1268,26,2,2025-02-23,Absent
1269,26,2,2025-03-07,Present
1270,26,2,2025-03-04,Absent
1271,26,9,2025-02-08,Absent
1272,26,9,2025-02-10,Absent
1273,26,9,2025-03-07,Present
1274,26,9,2025-01-31,Present
1275,26,9,2025-01-19,Absent
1276,26,9,2025-01-12,Present
1277,26,9,2025-03-07,Absent
1278,26,9,2025-01-31,Present
1279,26,9,2025-01-03,Absent
1280,26,9,2025-01-27,Present
1281,26,5,2025-03-08,Absent
1282,26,5,2025-01-07,Present
1283,26,5,2025-02-15,Present
1284,26,5,2025-03-16,Absent
1285,26,5,2025-03-19,Present
1286,26,5,2025-03-26,Absent
1287,26,5,2025-03-01,Absent
1288,26,5,2025-01-12,Absent
1289,26,5,2025-03-15,Absent
1290,26,5,2025-01-18,Absent
1291,26,4,2025-02-02,Absent
1292,26,4,2025-01-13,Absent
1293,26,4,2025-01-13,Present
1294,26,4,2025-03-15,Absent
1295,26,4,2025-03-13,Present
1296,26,4,2025-01-21,Present
1297,26,4,2025-01-06,Absent
1298,26,4,2025-01-03,Present
1299,26,4,2025-01-06,Present
1300,26,4,2025-02-20,Absent
1301,27,8,2025-02-28,Absent
1302,27,8,2025-01-01,Absent
1303,27,8,2025-03-21,Present
1304,27,8,2025-02-23,Present
1305,27,8,2025-03-30,Present
1306,27,8,2025-01-29,Present
1307,27,8,2025-03-20,Absent
1308,27,8,2025-01-19,Absent
1309,27,8,2025-03-09,Absent
1310,27,8,2025-01-08,Present
1311,27,7,2025-03-09,Absent
1312,27,7,2025-02-21,Present
1313,27,7,2025-02-18,Present
1314,27,7,2025-01-22,Absent
1315,27,7,2025-03-23,Absent
1316,27,7,2025-02-09,Present
1317,27,7,2025-01-09,Absent
1318,27,7,2025-02-09,Present
1319,27,7,2025-01-13,Present
1320,27,7,2025-03-11,Absent
1321,27,9,2025-01-27,Absent
1322,27,9,2025-02-27,Present
1323,27,9,2025-02-07,Present
1324,27,9,2025-01-26,Present
1325,27,9,2025-03-25,Absent
1326,27,9,2025-02-02,Present
1327,27,9,2025-03-24,Present
1328,27,9,2025-02-21,Absent
1329,27,9,2025-03-05,Absent
1330,27,9,2025-02-21,Absent
1331,27,6,2025-03-15,Absent
1332,27,6,2025-01-08,Absent
1333,27,6,2025-03-10,Absent
1334,27,6,2025-02-03,Present
1335,27,6,2025-01-25,Present
1336,27,6,2025-02-14,Present
1337,27,6,2025-03-26,Absent
1338,27,6,2025-03-24,Present
1339,27,6,2025-02-20,Absent
1340,27,6,2025-03-11,Present
1341,27,1,2025-01-02,Present
1342,27,1,2025-01-24,Present
1343,27,1,2025-02-02,Present
1344,27,1,2025-02-11,Present
1345,27,1,2025-01-20,Absent
1346,27,1,2025-03-10,Absent
1347,27,1,2025-03-01,Present
1348,27,1,2025-02-25,Present
1349,27,1,2025-01-16,Absent
1350,27,1,2025-02-28,Absent
1351,28,3,2025-03-11,Present
1352,28,3,2025-03-21,Present
1353,28,3,2025-02-19,Present
1354,28,3,2025-01-19,Absent
1355,28,3,2025-03-04,Absent
1356,28,3,2025-03-19,Absent
1357,28,3,2025-02-08,Absent
1358,28,3,2025-01-02,Absent
1359,28,3,2025-01-27,Present
1360,28,3,2025-01-14,Absent
1361,28,8,2025-02-18,Absent
1362,28,8,2025-03-17,Absent
1363,28,8,2025-01-18,Present
1364,28,8,2025-03-10,Present
1365,28,8,2025-01-05,Absent
1366,28,8,2025-03-12,Present
1367,28,8,2025-01-31,Present
1368,28,8,2025-01-30,Present
1369,28,8,2025-01-18,Present
1370,28,8,2025-02-03,Present
1371,28,7,2025-01-12,Present
1372,28,7,2025-02-16,Present
1373,28,7,2025-03-28,Present
1374,28,7,2025-03-26,Absent
1375,28,7,2025-03-12,Present
1376,28,7,2025-02-01,Absent
1377,28,7,2025-02-06,Absent
1378,28,7,2025-01-10,Present
1379,28,7,2025-02-27,Present
1380,28,7,2025-03-22,Present
1381,28,6,2025-03-01,Present
1382,28,6,2025-03-30,Present
1383,28,6,2025-03-24,Present
1384,28,6,2025-01-22,Absent
1385,28,6,2025-01-22,Absent
1386,28,6,2025-01-07,Absent
1387,28,6,2025-02-09,Present
1388,28,6,2025-02-11,Absent
1389,28,6,2025-01-27,Absent
1390,28,6,2025-01-02,Present
1391,28,4,2025-03-20,Present
1392,28,4,2025-03-18,Present
1393,28,4,2025-01-18,Absent
1394,28,4,2025-01-08,Absent
1395,28,4,2025-03-15,Present
1396,28,4,2025-03-18,Absent
1397,28,4,2025-03-27,Present
1398,28,4,2025-01-08,Absent
1399,28,4,2025-02-19,Present
1400,28,4,2025-02-22,Present
1401,29,4,2025-01-29,Absent
1402,29,4,2025-01-28,Present
1403,29,4,2025-03-03,Present
1404,29,4,2025-03-29,Absent
1405,29,4,2025-01-14,Present
1406,29,4,2025-01-15,Present
1407,29,4,2025-01-16,Absent
1408,29,4,2025-01-27,Present
1409,29,4,2025-03-29,Absent
1410,29,4,2025-02-17,Absent
1411,29,1,2025-01-02,Absent
1412,29,1,2025-03-05,Present
1413,29,1,2025-03-25,Present
1414,29,1,2025-01-16,Absent
1415,29,1,2025-01-18,Present
1416,29,1,2025-03-30,Absent
1417,29,1,2025-03-11,Absent
1418,29,1,2025-02-06,Present
1419,29,1,2025-03-04,Present
1420,29,1,2025-02-02,Present
1421,29,7,2025-01-26,Present
1422,29,7,2025-02-09,Present
1423,29,7,2025-01-22,Absent
1424,29,7,2025-02-01,Present
1425,29,7,2025-02-21,Present
1426,29,7,2025-03-03,Present
1427,29,7,2025-03-17,Present
1428,29,7,2025-02-06,Absent
1429,29,7,2025-01-19,Present
1430,29,7,2025-01-13,Absent
1431,29,9,2025-01-17,Absent
1432,29,9,2025-03-10,Absent
1433,29,9,2025-02-07,Absent
1434,29,9,2025-03-06,Present
1435,29,9,2025-01-30,Present
1436,29,9,2025-02-03,Present
1437,29,9,2025-01-10,Present
1438,29,9,2025-01-01,Absent
1439,29,9,2025-03-21,Absent
1440,29,9,2025-03-23,Absent
1441,29,8,2025-03-17,Absent
1442,29,8,2025-02-09,Present
1443,29,8,2025-02-12,Present
1444,29,8,2025-03-28,Present
1445,29,8,2025-01-14,Present
1446,29,8,2025-02-26,Present
1447,29,8,2025-01-10,Present
1448,29,8,2025-03-22,Absent
1449,29,8,2025-03-08,Absent
1450,29,8,2025-01-24,Absent
1451,30,3,2025-02-11,Absent
1452,30,3,2025-01-15,Present
1453,30,3,2025-03-03,Absent
1454,30,3,2025-01-07,Absent
1455,30,3,2025-01-18,Present
1456,30,3,2025-02-21,Present
1457,30,3,2025-02-09,Absent
1458,30,3,2025-03-23,Absent
1459,30,3,2025-01-06,Absent
1460,30,3,2025-03-14,Absent
1461,30,9,2025-01-13,Absent
1462,30,9,2025-03-14,Absent
1463,30,9,2025-01-11,Absent
1464,30,9,2025-03-09,Present
1465,30,9,2025-02-23,Present
1466,30,9,2025-02-03,Present
1467,30,9,2025-03-26,Present
1468,30,9,2025-02-23,Present
1469,30,9,2025-01-27,Present
1470,30,9,2025-03-02,Absent
1471,30,10,2025-02-25,Absent
1472,30,10,2025-03-03,Absent
1473,30,10,2025-01-05,Present
1474,30,10,2025-01-10,Absent
1475,30,10,2025-03-09,Absent
1476,30,10,2025-01-03,Present
1477,30,10,2025-03-23,Present
1478,30,10,2025-01-16,Absent
1479,30,10,2025-02-06,Absent
1480,30,10,2025-02-26,Present
1481,30,2,2025-02-06,Absent
1482,30,2,2025-02-16,Absent
1483,30,2,2025-02-20,Present
1484,30,2,2025-03-26,Present
1485,30,2,2025-03-23,Absent
1486,30,2,2025-02-08,Absent
1487,30,2,2025-03-19,Present
1488,30,2,2025-03-09,Present
1489,30,2,2025-03-30,Absent
1490,30,2,2025-03-09,Present
1491,30,8,2025-01-24,Absent
1492,30,8,2025-01-10,Present
1493,30,8,2025-02-17,Absent
1494,30,8,2025-02-02,Absent
1495,30,8,2025-02-01,Absent
1496,30,8,2025-01-19,Present
1497,30,8,2025-03-22,Present
1498,30,8,2025-03-14,Present
1499,30,8,2025-01-16,Present
1500,30,8,2025-03-10,Absent
1501,31,10,2025-02-13,Absent
1502,31,10,2025-03-02,Present
1503,31,10,2025-03-22,Present
1504,31,10,2025-01-11,Absent
1505,31,10,2025-02-14,Absent
1506,31,10,2025-01-17,Present
1507,31,10,2025-02-27,Absent
1508,31,10,2025-03-23,Absent
1509,31,10,2025-03-27,Present
1510,31,10,2025-03-15,Present
1511,31,3,2025-02-18,Absent
1512,31,3,2025-01-10,Absent
1513,31,3,2025-02-14,Present
1514,31,3,2025-03-24,Present
1515,31,3,2025-02-11,Absent
1516,31,3,2025-02-19,Absent
1517,31,3,2025-01-07,Absent
1518,31,3,2025-01-21,Present
1519,31,3,2025-03-14,Absent
1520,31,3,2025-03-04,Absent
1521,31,6,2025-01-21,Absent
1522,31,6,2025-02-12,Present
1523,31,6,2025-02-03,Absent
1524,31,6,2025-02-11,Present
1525,31,6,2025-03-13,Present
1526,31,6,2025-02-27,Absent
1527,31,6,2025-02-16,Absent
1528,31,6,2025-03-07,Present
1529,31,6,2025-02-27,Present
1530,31,6,2025-03-21,Present
1531,31,5,2025-03-19,Absent
1532,31,5,2025-02-13,Present
1533,31,5,2025-01-20,Absent
1534,31,5,2025-01-21,Absent
1535,31,5,2025-02-07,Absent
1536,31,5,2025-03-25,Present
1537,31,5,2025-03-19,Present
1538,31,5,2025-03-19,Absent
1539,31,5,2025-01-31,Absent
1540,31,5,2025-03-03,Absent
1541,31,2,2025-01-17,Absent
1542,31,2,2025-03-15,Absent
1543,31,2,2025-01-15,Present
1544,31,2,2025-01-25,Present
1545,31,2,2025-03-18,Present
1546,31,2,2025-01-31,Present
1547,31,2,2025-01-26,Absent
1548,31,2,2025-02-12,Absent
1549,31,2,2025-01-07,Absent
1550,31,2,2025-03-08,Absent
1551,32,9,2025-03-18,Present
1552,32,9,2025-02-19,Present
1553,32,9,2025-02-03,Present
1554,32,9,2025-02-06,Absent
1555,32,9,2025-01-28,Present
1556,32,9,2025-02-26,Absent
1557,32,9,2025-02-12,Present
1558,32,9,2025-01-19,Absent
1559,32,9,2025-03-17,Present
1560,32,9,2025-01-11,Present
1561,32,2,2025-03-11,Present
1562,32,2,2025-01-08,Absent
1563,32,2,2025-01-07,Present
1564,32,2,2025-01-03,Absent
1565,32,2,2025-02-16,Present
1566,32,2,2025-02-02,Absent
1567,32,2,2025-02-15,Present
1568,32,2,2025-03-13,Absent
1569,32,2,2025-01-24,Present
1570,32,2,2025-03-26,Present
1571,32,8,2025-02-10,Absent
1572,32,8,2025-03-02,Absent
1573,32,8,2025-01-18,Present
1574,32,8,2025-02-01,Absent
1575,32,8,2025-01-16,Present
1576,32,8,2025-02-10,Present
1577,32,8,2025-03-28,Absent
1578,32,8,2025-03-18,Absent
1579,32,8,2025-03-17,Present
1580,32,8,2025-03-24,Present
1581,32,3,2025-01-24,Present
1582,32,3,2025-03-04,Present
1583,32,3,2025-01-23,Absent
1584,32,3,2025-01-10,Absent
1585,32,3,2025-02-19,Absent
1586,32,3,2025-02-23,Absent
1587,32,3,2025-02-05,Present
1588,32,3,2025-03-26,Absent
1589,32,3,2025-01-08,Absent
1590,32,3,2025-01-29,Absent
1591,32,10,2025-02-02,Absent
1592,32,10,2025-02-11,Absent
1593,32,10,2025-01-05,Present
1594,32,10,2025-02-04,Present
1595,32,10,2025-01-19,Absent
1596,32,10,2025-02-16,Absent
1597,32,10,2025-03-02,Absent
1598,32,10,2025-02-21,Present
1599,32,10,2025-02-11,Present
1600,32,10,2025-01-17,Present
1601,33,7,2025-03-07,Absent
1602,33,7,2025-01-04,Absent
1603,33,7,2025-01-12,Present
1604,33,7,2025-02-18,Present
1605,33,7,2025-01-01,Absent
1606,33,7,2025-02-06,Present
1607,33,7,2025-02-19,Absent
1608,33,7,2025-01-03,Absent
1609,33,7,2025-01-01,Absent
1610,33,7,2025-02-15,Absent
1611,33,3,2025-02-24,Absent
1612,33,3,2025-02-02,Present
1613,33,3,2025-02-03,Present
1614,33,3,2025-03-04,Present
1615,33,3,2025-03-04,Absent
1616,33,3,2025-02-08,Present
1617,33,3,2025-01-15,Present
1618,33,3,2025-01-24,Present
1619,33,3,2025-03-08,Present
1620,33,3,2025-01-19,Absent
1621,33,10,2025-01-17,Present
1622,33,10,2025-03-02,Absent
1623,33,10,2025-03-20,Absent
1624,33,10,2025-03-19,Present
1625,33,10,2025-02-08,Present
